Rented Bike Count,demand_lag_1h,demand_lag_24h,demand_lag_168h,demand_rolling_3h_mean,demand_rolling_24h_std,demand_rolling_24h_max,Temperature(°C),temp_squared,temp_x_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_rush_hour,is_evening_rush,time_of_day_evening,Humidity(%),Visibility (10m),Solar Radiation (MJ/m2),is_comfortable_weather,has_precipitation,bad_weather,is_weekend,is_holiday,is_functioning,Season_Spring,Season_Summer,Season_Winter,target
189,145.0,145.0,271.0,120.0,55.325125984646455,207.0,-3.5,12.25,-42.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,0,26,1756,1.07,0,0,0,1,0,1,False,False,True,189
206,189.0,189.0,343.0,148.33333333333334,57.04739956475723,207.0,-2.4,5.76,-31.2,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,0,22,1866,1.16,0,0,0,1,0,1,False,False,True,206
225,206.0,193.0,340.0,180.0,58.07227817774363,207.0,-1.5,2.25,-21.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,0,20,1992,1.09,0,0,0,1,0,1,False,False,True,225
217,225.0,192.0,389.0,206.66666666666663,60.19664334134284,225.0,-1.9,3.61,-28.5,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,0,23,2000,0.7,0,0,0,1,0,1,False,False,True,217
187,217.0,195.0,396.0,216.0,61.70541281779185,225.0,-2.1,4.41,-33.6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,0,27,2000,0.52,0,0,0,1,0,1,False,False,True,187
178,187.0,207.0,383.0,209.66666666666663,61.30530629325461,225.0,-3.8,14.44,-64.6,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,1,1,0,32,2000,0.25,0,0,0,1,0,1,False,False,True,178
157,178.0,162.0,295.0,194.0,59.78462249572324,225.0,-4.9,24.010000000000005,-88.2,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,1,1,1,35,2000,0.04,0,0,0,1,0,1,False,False,True,157
134,157.0,122.0,223.0,174.0,59.63633752690387,225.0,-6.0,36.0,-114.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,1,1,1,31,2000,0.0,0,0,0,1,0,1,False,False,True,134
113,134.0,117.0,258.0,156.33333333333334,59.71575181216736,225.0,-7.0,49.0,-140.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,30,2000,0.0,0,0,0,1,0,1,False,False,True,113
106,113.0,103.0,237.0,134.66666666666666,59.72764271547506,225.0,-7.3,53.29,-153.29999999999998,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,34,2000,0.0,0,0,0,1,0,1,False,False,True,106
105,106.0,114.0,207.0,117.66666666666669,59.69583227750463,225.0,-7.9,62.41,-173.8,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,40,1997,0.0,0,0,0,1,0,1,False,False,True,105
81,105.0,103.0,170.0,108.0,59.7576627795062,225.0,-8.7,75.68999999999998,-200.1,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,42,1981,0.0,0,0,0,1,0,1,False,False,True,81
80,81.0,125.0,171.0,97.33333333333331,60.17703351211701,225.0,-9.3,86.49000000000001,-0.0,0.0,1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,45,1976,0.0,0,0,0,0,0,1,False,False,True,80
62,80.0,103.0,97.0,88.66666666666667,60.64327567057688,225.0,-9.8,96.04000000000002,-9.8,0.2588190451025207,0.9659258262890684,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,47,1934,0.0,0,0,0,0,0,1,False,False,True,62
49,62.0,72.0,73.0,74.33333333333333,61.59421909632887,225.0,-10.2,104.04,-20.4,0.4999999999999999,0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,47,1808,0.0,0,0,0,0,0,1,False,False,True,49
27,49.0,67.0,53.0,63.66666666666666,62.45309834390308,225.0,-9.8,96.04000000000002,-29.4,0.7071067811865476,0.7071067811865476,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,43,1963,0.0,0,0,0,0,0,1,False,False,True,27
26,27.0,38.0,31.0,46.0,64.25006344100773,225.0,-9.9,98.01,-39.6,0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,45,1967,0.0,0,0,0,0,0,1,False,False,True,26
50,26.0,21.0,60.0,34.0,64.89142269306505,225.0,-10.4,108.16,-52.0,0.9659258262890684,0.2588190451025207,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,47,1921,0.0,0,0,0,0,0,1,False,False,True,50
94,50.0,30.0,165.0,34.333333333333336,63.392954392947104,225.0,-10.9,118.81,-65.4,1.0,6.123233995736766e-17,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,43,1967,0.0,0,0,0,0,0,1,False,False,True,94
231,94.0,42.0,316.0,56.66666666666666,61.08297991079199,225.0,-11.1,123.21,-77.7,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,1,0,0,37,2000,0.0,0,0,0,0,0,1,False,False,True,231
450,231.0,72.0,683.0,125.0,63.401626985018666,231.0,-11.5,132.25,-92.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4999999999999999,0.8660254037844387,1,0,0,38,1998,0.01,0,0,0,0,0,1,False,False,True,450
217,450.0,104.0,365.0,258.3333333333333,91.10997296626032,450.0,-10.8,116.64,-97.2,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.4999999999999999,0.8660254037844387,1,0,0,34,1975,0.17,0,0,0,0,0,1,False,False,True,217
135,217.0,111.0,221.0,299.3333333333333,92.15660898551876,450.0,-9.5,90.25,-95.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,28,1893,0.59,0,0,0,0,0,1,False,False,True,135
166,135.0,145.0,277.0,267.3333333333333,91.92041296056188,450.0,-8.1,65.61,-89.1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,24,1761,0.91,0,0,0,0,0,1,False,False,True,166
186,166.0,189.0,323.0,172.66666666666666,92.02692383289023,450.0,-7.3,53.29,-87.6,1.2246467991473532e-16,-1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,23,1903,1.17,0,0,0,0,0,1,False,False,True,186
166,186.0,206.0,281.0,162.33333333333334,91.96687336808348,450.0,-6.9,47.61000000000001,-89.7,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,23,1963,1.28,0,0,0,0,0,1,False,False,True,166
168,166.0,225.0,249.0,172.66666666666666,91.1739458715962,450.0,-5.7,32.49,-79.8,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,23,1956,1.25,0,0,0,0,0,1,False,False,True,168
177,168.0,217.0,63.0,173.33333333333334,89.68664248693537,450.0,-5.2,27.040000000000003,-78.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,27,1927,1.06,0,0,0,0,0,1,False,False,True,177
195,177.0,187.0,18.0,170.33333333333334,88.5785392106649,450.0,-5.5,30.25,-88.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,0,28,1926,0.78,0,0,0,0,0,1,False,False,True,195
239,195.0,178.0,43.0,180.0,88.78037345125652,450.0,-5.7,32.49,-96.9,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,1,1,0,30,1978,0.4,0,0,0,0,0,1,False,False,True,239
438,239.0,157.0,170.0,203.66666666666663,90.77504445414402,450.0,-6.6,43.56,-118.8,-1.0,-1.8369701987210294e-16,0.0,1.0,0.4999999999999999,0.8660254037844387,1,1,1,34,2000,0.06,0,0,0,0,0,1,False,False,True,438
282,438.0,134.0,167.0,290.6666666666667,109.04386000961615,450.0,-7.1,50.41,-134.9,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.4999999999999999,0.8660254037844387,1,1,1,40,2000,0.0,0,0,0,0,0,1,False,False,True,282
197,282.0,113.0,181.0,319.6666666666667,112.0106021767568,450.0,-7.4,54.760000000000005,-148.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,41,2000,0.0,0,0,0,0,0,1,False,False,True,197
182,197.0,106.0,187.0,305.6666666666667,111.78621385795,450.0,-7.7,59.290000000000006,-161.70000000000002,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,42,1905,0.0,0,0,0,0,0,1,False,False,True,182
172,182.0,105.0,170.0,220.33333333333331,111.15753770395187,450.0,-8.8,77.44000000000001,-193.6,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,40,1985,0.0,0,0,0,0,0,1,False,False,True,172
99,172.0,81.0,139.0,183.66666666666663,110.37679208911514,450.0,-9.4,88.36000000000001,-216.2,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,41,2000,0.0,0,0,0,0,0,1,False,False,True,99
108,99.0,80.0,96.0,151.0,109.8083970285092,450.0,-10.0,100.0,-0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,34,2000,0.0,0,0,0,0,0,1,False,False,True,108
129,108.0,62.0,120.0,126.33333333333331,108.95232303926278,450.0,-10.4,108.16,-10.4,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,37,2000,0.0,0,0,0,0,0,1,False,False,True,129
84,129.0,49.0,75.0,112.0,106.86296758269168,450.0,-10.6,112.36,-21.2,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,40,2000,0.0,0,0,0,0,0,1,False,False,True,84
54,84.0,27.0,55.0,107.0,105.30628207033978,450.0,-10.7,114.48999999999998,-32.099999999999994,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,42,2000,0.0,0,0,0,0,0,1,False,False,True,54
33,54.0,26.0,45.0,89.0,103.78125511402904,450.0,-11.1,123.21,-44.4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,50,1986,0.0,0,0,0,0,0,1,False,False,True,33
47,33.0,50.0,44.0,57.0,103.34773158220798,450.0,-11.3,127.69,-56.5,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,53,1979,0.0,0,0,0,0,0,1,False,False,True,47
94,47.0,94.0,84.0,44.66666666666666,103.50991515903964,450.0,-11.2,125.43999999999998,-67.19999999999999,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,53,2000,0.0,0,0,0,0,0,1,False,False,True,94
214,94.0,231.0,211.0,58.0,103.50991515903964,450.0,-11.3,127.69,-79.10000000000001,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,0,0,57,1984,0.0,0,0,0,0,0,1,False,False,True,214
491,214.0,450.0,423.0,118.33333333333331,103.1822645135521,450.0,-11.1,123.21,-88.8,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,0,0,61,1963,0.01,0,0,0,0,0,1,False,False,True,491
254,491.0,217.0,228.0,266.3333333333333,108.13095087083803,491.0,-9.9,98.01,-89.10000000000001,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,0,0,49,1624,0.2,0,0,0,0,0,1,False,False,True,254
170,254.0,135.0,132.0,319.6666666666667,108.9710438868822,491.0,-7.5,56.25,-75.0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,42,1705,0.55,0,0,0,0,0,1,False,False,True,170
220,170.0,166.0,184.0,305.0,108.58195829264812,491.0,-4.5,20.25,-49.5,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,29,1912,0.79,0,0,0,0,0,1,False,False,True,220
253,220.0,186.0,180.0,214.66666666666663,108.81595118310446,491.0,-3.2,10.240000000000002,-38.400000000000006,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,32,1900,1.01,0,0,0,0,0,1,False,False,True,253
225,253.0,166.0,189.0,214.33333333333331,109.74393780094502,491.0,-1.3,1.6900000000000002,-16.900000000000002,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,35,1893,1.18,0,0,0,0,0,1,False,False,True,225
238,225.0,168.0,169.0,232.66666666666663,109.93515051538476,491.0,-1.1,1.2100000000000002,-15.400000000000002,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,46,1437,0.72,0,0,0,0,0,1,False,False,True,238
173,238.0,177.0,181.0,238.66666666666663,110.29445930609076,491.0,-1.6,2.5600000000000005,-24.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,55,1891,0.64,0,0,0,0,0,1,False,False,True,173
94,173.0,195.0,181.0,212.0,110.3202764943817,491.0,-2.2,4.840000000000001,-35.2,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,0,76,233,0.25,0,0,1,0,0,1,False,False,True,94
53,94.0,239.0,239.0,168.33333333333334,112.0849509607948,491.0,-2.4,5.76,-40.8,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,1,0,85,174,0.06,0,1,1,0,0,1,False,False,True,53
100,53.0,438.0,351.0,106.66666666666669,114.73813916788896,491.0,-2.3,5.289999999999999,-41.4,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,1,1,91,202,0.0,0,1,1,0,0,1,False,False,True,100
59,100.0,282.0,248.0,82.33333333333333,101.59949075531244,491.0,-1.7,2.89,-32.3,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,1,1,91,167,0.0,0,1,1,0,0,1,False,False,True,59
72,59.0,197.0,178.0,70.66666666666667,100.65069997668556,491.0,-1.5,2.25,-30.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,1,91,270,0.0,0,1,1,0,0,1,False,False,True,72
60,72.0,182.0,145.0,77.0,101.66366115775912,491.0,-1.6,2.5600000000000005,-33.6,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,1,91,508,0.0,0,1,1,0,0,1,False,False,True,60
73,60.0,172.0,117.0,63.66666666666666,103.0734928462982,491.0,-1.7,2.89,-37.4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,1,85,1006,0.0,0,1,1,0,0,1,False,False,True,73
62,73.0,99.0,106.0,68.33333333333333,103.95106673508438,491.0,-1.7,2.89,-39.1,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,1,83,1093,0.0,0,1,1,0,0,1,False,False,True,62
69,62.0,108.0,90.0,65.0,104.87964116278444,491.0,-1.7,2.89,-0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,83,1113,0.0,0,1,1,0,0,1,False,False,True,69
96,69.0,129.0,89.0,68.0,105.69595957067072,491.0,-1.6,2.5600000000000005,-1.6,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,81,1141,0.0,0,1,1,0,0,1,False,False,True,96
60,96.0,84.0,50.0,75.66666666666667,106.03731910736852,491.0,-1.6,2.5600000000000005,-3.2,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,80,1097,0.0,0,1,1,0,0,1,False,False,True,60
47,60.0,54.0,32.0,75.0,106.67015392850088,491.0,-2.2,4.840000000000001,-6.6000000000000005,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,83,977,0.0,0,1,1,0,0,1,False,False,True,47
34,47.0,33.0,24.0,67.66666666666667,106.913406312188,491.0,-2.4,5.76,-9.6,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,82,877,0.0,0,1,1,0,0,1,False,False,True,34
34,34.0,47.0,34.0,47.0,106.87182489562616,491.0,-2.8,7.839999999999999,-14.0,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,83,946,0.0,0,1,1,0,0,1,False,False,True,34
63,34.0,94.0,71.0,38.333333333333336,107.37297010954184,491.0,-3.1,9.61,-18.6,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,80,1215,0.0,0,1,1,0,0,1,False,False,True,63
124,63.0,214.0,164.0,43.66666666666666,108.0744174638224,491.0,-3.5,12.25,-24.5,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,0,0,83,953,0.0,0,1,1,0,0,1,False,False,True,124
273,124.0,491.0,364.0,73.66666666666667,106.72788098575636,491.0,-3.6,12.96,-28.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,0,0,83,915,0.0,0,1,1,0,0,1,False,False,True,273
137,273.0,254.0,192.0,153.33333333333334,80.81375080294316,273.0,-3.3,10.89,-29.7,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,0,0,77,916,0.1,0,1,1,0,0,1,False,False,True,137
102,137.0,170.0,90.0,178.0,75.82186169004648,273.0,-2.3,5.289999999999999,-23.0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,63,1286,0.22,0,1,1,0,0,1,False,False,True,102
144,102.0,220.0,124.0,170.66666666666666,74.99032546297612,273.0,-1.5,2.25,-16.5,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,46,1906,0.56,0,1,1,0,0,1,False,False,True,144
160,144.0,253.0,121.0,127.66666666666669,71.83010097303708,273.0,-1.0,1.0,-12.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,35,1921,0.64,0,1,1,0,0,1,False,False,True,160
171,160.0,225.0,140.0,135.33333333333334,66.0695724656721,273.0,-0.8,0.6400000000000001,-10.4,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,39,1853,0.54,0,1,1,0,0,1,False,False,True,171
156,171.0,238.0,125.0,158.33333333333334,62.68549285514428,273.0,-0.7,0.4899999999999999,-9.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,33,1984,0.56,0,1,1,0,0,1,False,False,True,156
214,156.0,173.0,149.0,162.33333333333334,57.05044805422647,273.0,-0.5,0.25,-7.5,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,30,1997,0.45,0,1,1,0,0,1,False,False,True,214
216,214.0,94.0,124.0,180.33333333333331,59.85548719896678,273.0,-0.1,0.01,-1.6,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,0,29,2000,0.5,0,1,1,0,0,1,False,False,True,216
279,216.0,53.0,203.0,195.33333333333331,64.14045672120984,273.0,-0.9,0.81,-15.3,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,1,0,34,2000,0.28,0,1,1,0,0,1,False,False,True,279
403,279.0,100.0,297.0,236.33333333333331,71.91620274591057,279.0,-1.8,3.24,-32.4,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,1,1,35,2000,0.05,0,1,1,0,0,1,False,False,True,403
270,403.0,59.0,211.0,299.3333333333333,92.48078531334788,403.0,-2.2,4.840000000000001,-41.8,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1,1,1,36,2000,0.0,0,1,1,0,0,1,False,False,True,270
229,270.0,72.0,125.0,317.3333333333333,95.46840094874212,403.0,-2.6,6.760000000000001,-52.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,1,36,2000,0.0,0,1,1,0,0,1,False,False,True,229
229,229.0,60.0,132.0,300.6666666666667,96.10531662742504,403.0,-3.4,11.56,-71.39999999999999,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,1,40,2000,0.0,0,1,1,0,0,1,False,False,True,229
188,229.0,73.0,121.0,242.66666666666663,95.81018939185962,403.0,-4.2,17.64,-92.4,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,1,48,2000,0.0,0,1,1,0,0,1,False,False,True,188
132,188.0,62.0,82.0,215.33333333333331,94.5615358270512,403.0,-4.7,22.090000000000003,-108.1,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0,0,1,53,2000,0.0,0,1,1,0,0,1,False,False,True,132
122,132.0,69.0,78.0,183.0,92.57331602886109,403.0,-5.2,27.040000000000003,-0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,56,1996,0.0,0,1,1,0,0,1,False,False,True,122
149,122.0,96.0,68.0,147.33333333333334,90.93618362760394,403.0,-5.4,29.160000000000004,-5.4,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,54,1996,0.0,0,1,1,0,0,1,False,False,True,149
103,149.0,60.0,60.0,134.33333333333334,89.90671494000897,403.0,-5.5,30.25,-11.0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,53,1980,0.0,0,1,1,0,0,1,False,False,True,103
81,103.0,47.0,32.0,124.66666666666669,88.15548475706608,403.0,-6.2,38.440000000000005,-18.6,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,57,1874,0.0,0,1,1,0,0,1,False,False,True,81
37,81.0,34.0,22.0,111.0,86.41959276976745,403.0,-7.1,50.41,-28.4,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,56,1841,0.0,0,1,1,0,0,1,False,False,True,37
51,37.0,34.0,34.0,73.66666666666667,86.22047908990324,403.0,-7.8,60.84,-39.0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,65,1737,0.0,0,1,1,0,0,1,False,False,True,51
95,51.0,63.0,71.0,56.333333333333336,85.14053812305714,403.0,-8.1,65.61,-48.6,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,59,1915,0.0,0,1,1,0,0,1,False,False,True,95
244,95.0,124.0,165.0,61.0,83.66174779119757,403.0,-8.7,75.68999999999998,-60.89999999999999,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,64,1972,0.0,0,1,1,0,0,1,False,False,True,244
459,244.0,273.0,349.0,130.0,84.41451168257974,403.0,-8.6,73.96,-68.8,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,59,1948,0.01,0,1,1,0,0,1,False,False,True,459
259,459.0,137.0,187.0,266.0,100.80903707764224,459.0,-7.9,62.41,-71.10000000000001,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,50,1805,0.23,0,1,1,0,0,1,False,False,True,259
168,259.0,102.0,105.0,320.6666666666667,101.5081830784286,459.0,-5.0,25.0,-50.0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,41,1799,0.64,0,1,1,0,0,1,False,False,True,168
194,168.0,144.0,122.0,295.3333333333333,99.98194583400218,459.0,-2.6,6.760000000000001,-28.6,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,33,1830,0.95,0,1,1,0,0,1,False,False,True,194
240,194.0,160.0,142.0,207.0,99.50244880825952,459.0,-1.1,1.2100000000000002,-13.2,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,31,1869,1.2,0,1,1,0,0,1,False,False,True,240
233,240.0,171.0,130.0,200.66666666666663,99.72214114619852,459.0,0.3,0.09,3.9,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,28,1988,1.3,0,1,1,0,0,1,False,False,True,233
256,233.0,156.0,160.0,222.33333333333331,99.86620578539444,459.0,0.8,0.6400000000000001,11.2,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,23,2000,1.29,0,1,1,0,0,1,False,False,True,256
293,256.0,214.0,130.0,243.0,100.12527479200072,459.0,0.7,0.4899999999999999,10.5,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,25,1987,1.12,0,0,0,0,0,1,False,False,True,293
268,293.0,216.0,152.0,260.6666666666667,101.81693575136136,459.0,1.1,1.2100000000000002,17.6,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,26,1957,0.82,0,0,0,0,0,1,False,False,True,268
